SMILES,X1s,Y1s,Category,Ring1_Substituents,Ring2_Substituents,Ring1_Positions,Ring2_Positions
O=S(=O)(c1ccc(O)nn1)c1ccccc1-c1ccccc1,0.556768686,0.815434322,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C(=C\C1CN2CCC1CC2)\c1ccc(-c2ccccc2)cc1,0.16259878,0.905907198,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C=C1CC(COc2cc(C(=O)O)n(C)n2)(c2ccc(-c3ccccc3)cc2)OC1=O,0.471113854,0.61995271,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(CNC(=O)CNC(=O)c1ccc(-c2ccccc2)cc1)NCCc1ccccc1,0.334511409,0.727632487,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCC(COC(C)=O)(COC(C)=O)NC(=O)N(CCC1CCN(Cc2ccc(C)cc2)CC1)Cc1ccc(-c2ccccc2)cc1,0.330734529,0.875138073,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Cc1ccc(-c2ccccc2)cc1,0.469064573,0.774347088,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCN(CC)CCn1ccc2cc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)ccc21,0.246168732,0.877629046,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(NCCCN)nc21,0.384092919,0.841398914,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc21,0.366758331,0.826607048,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccc(C(C)(C)C)cc2)C(=O)O)cc1,0.297888814,0.771446746,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1nc(-c2ccc(-c3ccccc3)cc2)nc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,0.460570123,0.686811554,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3)c1ccc(-c2ccccc2)cc1,0.086842888,0.973764355,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(=O)Cn1nnnc1Cc1ccc(-c2ccccc2)cc1,0.205918022,0.891095921,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1nc(N2CCCCC2)c2[nH]c(-c3ccc(-c4ccccc4)cc3)cc2n1,0.143885508,0.870518625,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(CN2CCC(CCN(Cc3ccc(-c4ccccc4)cc3)C(=O)NC(C)C)CC2)cc1,0.508555669,0.791186667,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCS(=O)(=O)N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N[C@@H](CCC(N)=O)C(=O)NCc1ccc(C(=N)N)cc1,0.508610708,0.690786264,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cccc(CCNC(=O)C[C@H](O)[C@H](COCc2ccc(-c3ccccc3)cc2)NC(=O)c2c(F)cc(F)cc2F)c1,0.454019551,0.665492847,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(NC(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)cc1N1CCN(C)CC1,0.372852705,0.76855241,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1O,0.093791466,0.919447395,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Fc1ccc(Nc2nnc(COc3ccc(-c4ccccc4)cc3)s2)cc1,0.46891721,0.685085247,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1N=C(NC2CCCCC2)C2(CCN(Cc3cccc(-c4ccccc4)c3)CC2)N1c1cccc(F)c1,0.529864232,0.818254185,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOP(=O)(c1ccc(-c2ccccc2)cc1)N1Cc2ccccc2C[C@@H]1C(=O)NO,0.279598315,0.887626552,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=Cc1ccc(-c2ccccc2)c(-c2ccccc2)c1O,0.399499986,0.694486504,single-ring-substituted,3,0,"{'ortho': 1, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)Oc1ccccc1OCCNCc1cccc(-c2ccccc2)c1,0.197974527,0.937724704,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(NC(=O)Nc2ccc(-c3ccccc3)cc2Cl)cc1N1CCN(C)CC1,0.159600872,0.852157737,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(C(CCN(C)C)NC(=O)c2cccc(-c3ccccc3)c2)cc1,0.35896893,0.870227125,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(O)(COC(=O)c1ccc(-c2ccccc2)cc1)c1cc2cc([N+](=O)[O-])c(C(F)(F)F)cc2[nH]1,0.539143341,0.576611517,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(NCP(=O)(O)O)CCCC1,0.409406154,0.792195542,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CSCC(NC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)N[C@H](CCCNC(=N)N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NCCc1ccccc1,0.406434826,0.868466219,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1c(-c2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)O,0.124059217,0.887894464,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CS(=O)(=O)N1C[C@]2(CC[C@@H](C(=O)Nc3ccc(-c4ccccc4)cc3)CC2)c2ccccc21,0.126854506,0.90123268,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cccc(NS(=O)(=O)c2cccc(NC(=O)CCNC(=O)/C=C/c3ccc(-c4ccccc4)cc3)c2)c1C,0.256834168,0.82951046,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)c1ccc2c(c1)nc(-c1ccc(OCc3ccccc3-c3ccccc3)cc1F)n2C1CCCCC1,0.211721284,0.901127592,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)CNC(=O)C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,0.24934102,0.812265437,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1C=C(c2ccc(-c3ccccc3)cc2)c2ccccc2C1=O,0.138705173,0.895467751,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1cc(NC(=O)c2ccc(-c3ccccc3)cc2)ccc1OCCCN1CCC(c2ccccc2)CC1,0.225332073,0.892030513,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(Nc2ccc(-c3ccccc3)cc2)nc2ccc(F)cc2c1C(=O)[O-],0.142332852,0.870497887,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCOC1(c2ccc(-c3ccccc3)cc2)CN(C)CCO1,0.206237867,0.885194743,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CS(=O)(=O)Nc1cccc(-c2oc3ncnc(N)c3c2-c2ccc(-c3ccccc3)cc2)c1,0.469444699,0.661988474,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(/C=C/c1ccc(O)cc1)O[C@@H]1C[C@](OCc2ccc(-c3ccccc3)cc2)(C(=O)O)C[C@@H](O)[C@H]1O,0.490353967,0.607287302,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC[C@@H](CNc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)Nc1cccc(-c2ccccc2)c1,0.360822001,0.881338309,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccc(Cn3cncc3CNc3ccc(N4CCCC4)c(-c4ccccc4)c3)cc2)cc1,0.546779897,0.699825138,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C(=O)c1ccc(-c2ccccc2)cc1)[n+]1ccccc1,0.218877481,0.884645755,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(CCOc1ccc(-c2ccccc2)cc1-c1nccs1)CC(=O)O,0.343255375,0.706743315,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc(-c2ccccc2)cc1)[C@@H]1CCCN1C(=O)CSc1nc2ccccc2[nH]1,0.313789127,0.82031547,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc(-c5ccccc5)c4)CC3)ccc2s1,0.28821136,0.838249731,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NCc1ccc(-c2ccccc2)cc1)c1cc(=O)c(O)co1,0.159846834,0.953650516,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)Cc1nnc(-c2ccccc2-c2ccccc2)s1,0.343067153,0.741335437,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccc(C(=O)N2CCC(CCn3cnnn3)Sc3ccccc32)cc1)c1ccccc1-c1ccccc1,0.168223266,0.956993794,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Clc1ccc(-c2nc(-c3cccc(-c4ccccc4)c3)c(-c3ccncc3)[nH]2)cc1,0.326640068,0.745435609,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Nc1ccccc1C(=O)O)c1ccc(-c2ccccc2)cc1,0.108315177,0.901305396,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N#C/C(C(=O)Nc1ccc(-c2ccccc2)cc1)=C(/O)C1CC1,0.072058044,0.938155574,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2ccccc2N2CCNCC2)cc1,0.469779771,0.668046994,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 1, 'meta': 0, 'para': 0}"
COc1cc(OC)c2c(c1)O/C(=C\c1ccc(-c3ccccc3)cc1)C2=O,0.124173802,0.905841033,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O[C@@H]1c2ccc(OCc3ccccc3-c3ccccc3)cc2CC[C@H]1CCN1CCC(c2ccccc2)CC1,0.249951778,0.88215165,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CCC(Cc2nc3ccccc3[nH]2)CC1,0.341553937,0.805940309,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(-c2ccccc2)cc1NC(=O)c1cc(OCCCN(C)C)nn1Cc1ccccc1,0.284473916,0.958037114,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1nc(N)c2c(CNc3ccccc3-c3ccccc3)coc2n1,0.197469214,0.926224021,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1cccc(-c2ccccc2)c1Nc1nc(O)nc(NCc2ccc3c(c2)OCCCO3)n1,0.346406063,0.81837071,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)OCc1ccc(-c2ccccc2)cc1,0.302153653,0.88233588,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCC1(CC)C(=O)N(C(=O)NCc2ccc(-c3ccccc3)cc2)C1Oc1ccc(C(=O)O)cc1,0.332038091,0.751637683,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1CC[C@]2(c3ccc(-c4ccccc4)cc3)O[C@@H](COc3ccc(Cl)cc3)CN12,0.485782895,0.620862815,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COC(=O)c1ccc(NCc2cncn2Cc2ccc(C#N)cc2)cc1-c1ccccc1,0.180992792,0.94278372,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1c(Cc2ccc(O)cc2)c2cc(S(=O)(=O)O)ccc2n1C(=O)c1ccc(-c2ccccc2)cc1,0.248401508,0.795961728,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)N1CCC(C(CN2CCN(CCCc3ccccc3-c3ccccc3)CC2)c2ccc(F)cc2)CC1,0.684064194,0.89296866,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H]1CN(C(=O)c2ccc(-c3ccccc3)cc2F)CCN1C(=O)c1ccc2cc[nH]c2c1,0.392109404,0.68820637,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCC(C)NC(=O)CN1CN(c2ccccc2)C2(CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2)C1=O,0.313201117,0.781974116,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H]1[C@H]2Cc3ccc(C(=O)N(C)CCc4ccc(-c5ccccc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,0.311625304,0.783142323,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Cc1ccc(S/C(=C/c2ccc(-c3ccccc3)cc2)C(=O)c2ccc(Br)cc2)cc1,0.320576351,0.78830746,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCN(CC)c1ccc(NC(=O)c2c(-c3ccccc3-c3ccccc3)noc2C)cc1,0.335719137,0.970863245,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CN(C)CCNc1cccc(C(=O)/C=C/c2ccc(N3CCN(C)CC3)c(-c3ccccc3)c2)c1,0.259989518,0.776985263,single-ring-substituted,2,0,"{'ortho': 1, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCC(C)n1cnc2c(NCc3ccc(-c4ccccc4)cc3)nc(N[C@H]3CC[C@H](N)CC3)nc21,0.407701466,0.803088278,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(NC(=O)Nc2ccc(-c3ccccc3)cc2)cc1Cn1nc(Cl)c(N2CCCNCC2)cc1=O,0.183254897,0.885280321,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N#CCCCCn1nnc(-c2ccc(-c3ccccc3)cc2)n1,0.11377858,0.908860643,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(Cc1ccc(-c2ccccc2)cc1)N[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.099436745,0.943461769,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CS(=O)(=O)c1cc(F)cc2c1c(-c1cccc(-c3ccccc3)c1)c1n2CCC1CC(=O)O,0.462070175,0.727857282,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Oc1ccc(-c2cc(-c3ccccc3-c3ccccc3)n[nH]2)cc1,0.232653244,0.846964137,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCc1ccc(OP(=O)(CN[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)NCCC(=O)O)Oc2ccc(CCC)cc2)cc1,0.632467277,0.68836821,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(-c4ccccc4)cc3)c2)[nH]1,0.201069733,0.954572965,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(-c2ccccc2)c1)C(=O)NCC#N,0.50816471,0.66160527,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(S(=O)(=O)c2ccccc2)CCCC1,0.458918138,0.7585967,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
C[C@H](NC(=O)[C@H](Cc1ccc(-c2ccccc2)cc1)CP(=O)(O)[C@H](N)Cc1ccccc1)C(=O)O,0.292508126,0.909220543,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=c1cc(-c2cccc(-c3ccccc3)c2)c2cccnc2n1O,0.238247045,0.890856764,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NC1CCCC1)Oc1cccc(-c2ccccc2)c1,0.141966053,0.895245364,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
Nc1nc2cc(NC(=O)c3ccc(-c4ccccc4)cc3)ccc2[nH]1,0.054172195,0.955422094,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
COc1ccc(-c2nn[nH]n2)cc1NC(=O)/C=C/c1ccc(-c2ccccc2)cc1,0.097821353,0.90546054,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CSc1c(C#N)c(N)c(C#N)c(-c2ccccc2)c1-c1ccccc1,0.48847703,0.611421708,single-ring-substituted,5,0,"{'ortho': 2, 'meta': 2, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(=O)N1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)NCc2ccc(-c3ccccc3)cc2)CC1,0.270850605,0.825559371,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=S(=O)(O)C(F)(F)c1cccc(-c2ccccc2)c1,0.273923503,0.811180791,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 1, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCn1c(=O)c2[nH]c(-c3ccc(-c4ccccc4)cc3)nc2n(CCCOC)c1=O,0.178405278,0.891011726,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CCCN(CCc1ccc(-c2ccccc2)cc1)C(=O)[C@@H]1OC(C(=O)O)=C[C@H](N)[C@H]1NC(C)=O,0.574183865,0.843007287,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(c1ccc(-c2ccccc2)cc1)n1ccnc1,0.123846698,0.966236655,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)C[C@@H](NC(=O)[C@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccc(-c2ccccc2)cc1,0.523549129,0.721204915,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CC(C)(Oc1ccccc1-c1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCCCN1CCOCC1,0.316542758,0.769917598,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NCCCCN1CCc2ccccc2C1)c1ccc(-c2ccccc2)cc1,0.193145828,0.837960848,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)[C@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)C1(S(=O)(=O)Cc2ccccc2)CCCCC1,0.237498833,0.845287886,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(O)[C@@H]1[C@@H](CC2CCNCC2)C(=O)N1C(=O)N1CCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1,0.26800135,0.893025618,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=c1[nH]c2c(-c3ccc(-c4ccccc4)cc3)coc2c(=O)n1O,0.110870266,0.904321869,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
CNc1c(Nc2cc(-c3ccccc3)ccc2OCC(=O)N2CCN(Cc3ccc(F)cc3)C[C@H]2C)c(=O)c1=O,0.598864626,0.883484476,single-ring-substituted,2,0,"{'ortho': 0, 'meta': 1, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccccc2-c2ccccc2)C1,0.486805607,0.827089393,single-ring-substituted,1,0,"{'ortho': 1, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 0, 'para': 0}"
N[C@@H](Cc1c[nH]cn1)C(=O)NNS(=O)(=O)c1ccc(-c2ccccc2)cc1,0.355950421,0.752914573,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C1c2ccc(OCc3ccc(-c4ccccc4)cc3)cc2CCC1CCN1CCC(c2ccccc2)CC1,0.47923933,0.60411497,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
Clc1ccccc1CN(Cc1ccc(-c2ccccc2)cc1)n1ccnc1,0.282207394,0.826750691,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
O=C(NCCS(=O)(=O)c1ccc(C(F)(F)F)cn1)c1ccc(-c2ccccc2)cc1,0.291368809,0.790063753,single-ring-substituted,1,0,"{'ortho': 0, 'meta': 0, 'para': 1}","{'ortho': 0, 'meta': 0, 'para': 0}"
c1ccc(-c2cccc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1,0.170635885,0.956223541,single-ring-substituted,0,1,"{'ortho': 0, 'meta': 0, 'para': 0}","{'ortho': 0, 'meta': 1, 'para': 0}"
